startTime,combined_price,total_volume
2020-01-01T00:00:00Z,35.28,784.6
2020-01-01T00:30:00Z,37.01,636.25
2020-01-01T01:00:00Z,37.78,740.75
2020-01-01T01:30:00Z,35.6,618.8
2020-01-01T02:00:00Z,31.7,694.7
2020-01-01T02:30:00Z,32.57,568.9
2020-01-01T03:00:00Z,28.97,571.85
2020-01-01T03:30:00Z,27.98,468.4
2020-01-01T04:00:00Z,31.400000000000002,699.25
2020-01-01T04:30:00Z,30.12,426.3
2020-01-01T05:00:00Z,27.12,571.25
2020-01-01T05:30:00Z,27.31,503.1
2020-01-01T06:00:00Z,26.43,522.6
2020-01-01T06:30:00Z,28.120000000000005,585.9
2020-01-01T07:00:00Z,26.86,416.8
2020-01-01T07:30:00Z,27.34,339.7
2020-01-01T08:00:00Z,28.74,398.05
2020-01-01T08:30:00Z,36.02,381.95
2020-01-01T09:00:00Z,37.86,583.8
2020-01-01T09:30:00Z,34.48,543.9
2020-01-01T10:00:00Z,37.61,622.25
2020-01-01T10:30:00Z,36.08,461.2
2020-01-01T11:00:00Z,43.69,1261.6
2020-01-01T11:30:00Z,42.49,1350.5
2020-01-01T12:00:00Z,40.73,995.95
2020-01-01T12:30:00Z,41.06,965.1
2020-01-01T13:00:00Z,41.58,1020.55
2020-01-01T13:30:00Z,41.26,1015.2
2020-01-01T14:00:00Z,40.67,1002.65
2020-01-01T14:30:00Z,36.61,1087.8
2020-01-01T15:00:00Z,36.89,921.25
2020-01-01T15:30:00Z,37.5,1240.4
2020-01-01T16:00:00Z,44.63,1123.6
2020-01-01T16:30:00Z,47.92,1549.65
2020-01-01T17:00:00Z,49.39,1577.15
2020-01-01T17:30:00Z,47.8,1322.3
2020-01-01T18:00:00Z,48.15,1690.3
2020-01-01T18:30:00Z,45.95,1434.4
2020-01-01T19:00:00Z,43.87,1385.65
2020-01-01T19:30:00Z,42.65,1455.45
2020-01-01T20:00:00Z,36.47,1341.5
2020-01-01T20:30:00Z,35.59,1322.55
2020-01-01T21:00:00Z,37.74,981.75
2020-01-01T21:30:00Z,39.41,948.55
2020-01-01T22:00:00Z,40.16,1125.05
2020-01-01T22:30:00Z,37.98,1457.75
2020-01-01T23:00:00Z,44.49,1001.45
2020-01-01T23:30:00Z,37.91,849.9
2020-01-02T00:00:00Z,28.36,504.15
2020-01-02T00:30:00Z,26.66,725.0
2020-01-02T01:00:00Z,28.300000000000004,711.3
2020-01-02T01:30:00Z,23.1,511.05
2020-01-02T02:00:00Z,26.04,595.15
2020-01-02T02:30:00Z,20.85,515.05
2020-01-02T03:00:00Z,27.619999999999997,701.2
2020-01-02T03:30:00Z,23.12,667.15
2020-01-02T04:00:00Z,28.95,594.85
2020-01-02T04:30:00Z,29.6,501.6
2020-01-02T05:00:00Z,34.93,626.45
2020-01-02T05:30:00Z,33.31,710.85
2020-01-02T06:00:00Z,33.97,1290.05
2020-01-02T06:30:00Z,24.63,1198.5
2020-01-02T07:00:00Z,38.51,1582.25
2020-01-02T07:30:00Z,28.25,1297.85
2020-01-02T08:00:00Z,21.34,959.25
2020-01-02T08:30:00Z,34.7,1057.95
2020-01-02T09:00:00Z,25.68,913.15
2020-01-02T09:30:00Z,27.559999999999995,840.6
2020-01-02T10:00:00Z,25.36,986.8
2020-01-02T10:30:00Z,28.879999999999995,919.75
2020-01-02T11:00:00Z,28.11,1058.3
2020-01-02T11:30:00Z,27.09,1110.25
2020-01-02T12:00:00Z,26.56,1189.75
2020-01-02T12:30:00Z,29.279999999999998,1131.45
2020-01-02T13:00:00Z,32.95,1574.55
2020-01-02T13:30:00Z,34.47,1825.15
2020-01-02T14:00:00Z,34.4,2001.9
2020-01-02T14:30:00Z,31.64,1812.05
2020-01-02T15:00:00Z,36.66,1177.35
2020-01-02T15:30:00Z,41.81,1061.9
2020-01-02T16:00:00Z,35.04,1125.6
2020-01-02T16:30:00Z,38.6,1328.85
2020-01-02T17:00:00Z,32.8,1170.45
2020-01-02T17:30:00Z,30.68,1082.85
2020-01-02T18:00:00Z,36.88,1452.95
2020-01-02T18:30:00Z,37.53,1511.2
2020-01-02T19:00:00Z,28.37,1536.65
2020-01-02T19:30:00Z,28.79,1457.45
2020-01-02T20:00:00Z,29.64,1636.45
2020-01-02T20:30:00Z,28.2,1318.75
2020-01-02T21:00:00Z,29.76,1996.9
2020-01-02T21:30:00Z,28.74,2169.45
2020-01-02T22:00:00Z,30.15,2292.5
2020-01-02T22:30:00Z,26.89,2101.4
2020-01-02T23:00:00Z,18.71,1121.8
2020-01-02T23:30:00Z,14.07,1051.3
2020-01-03T00:00:00Z,17.49,816.8
2020-01-03T00:30:00Z,19.64,1053.25
2020-01-03T01:00:00Z,19.29,1184.9
2020-01-03T01:30:00Z,24.04,1314.9
2020-01-03T02:00:00Z,20.05,1057.85
2020-01-03T02:30:00Z,20.88,1105.4
2020-01-03T03:00:00Z,19.87,898.35
2020-01-03T03:30:00Z,16.86,921.55
2020-01-03T04:00:00Z,18.23,926.65
2020-01-03T04:30:00Z,17.57,875.55
2020-01-03T05:00:00Z,18.5,766.2
2020-01-03T05:30:00Z,24.67,940.65
2020-01-03T06:00:00Z,24.94,911.15
2020-01-03T06:30:00Z,29.37,1056.55
2020-01-03T07:00:00Z,32.49,1705.95
2020-01-03T07:30:00Z,26.93,1164.7
2020-01-03T08:00:00Z,21.35,1209.7
2020-01-03T08:30:00Z,24.16,1039.85
2020-01-03T09:00:00Z,27.05,1380.35
2020-01-03T09:30:00Z,32.0,1411.9
2020-01-03T10:00:00Z,36.65,1515.0
2020-01-03T10:30:00Z,39.46,1448.6
2020-01-03T11:00:00Z,37.65,1459.85
2020-01-03T11:30:00Z,34.96,1542.65
2020-01-03T12:00:00Z,34.17,1507.45
2020-01-03T12:30:00Z,33.88,1722.2
2020-01-03T13:00:00Z,29.76,1002.6
2020-01-03T13:30:00Z,28.72,1062.65
2020-01-03T14:00:00Z,27.8,1138.9
2020-01-03T14:30:00Z,26.93,1370.35
2020-01-03T15:00:00Z,28.44,1063.45
2020-01-03T15:30:00Z,27.01,1414.5
2020-01-03T16:00:00Z,32.99,1100.65
2020-01-03T16:30:00Z,38.24,1499.2
2020-01-03T17:00:00Z,41.74,1380.95
2020-01-03T17:30:00Z,42.32,1338.05
2020-01-03T18:00:00Z,42.44,1573.05
2020-01-03T18:30:00Z,38.53,1251.5
2020-01-03T19:00:00Z,35.33,1677.2
2020-01-03T19:30:00Z,35.55,1339.8
2020-01-03T20:00:00Z,34.25,1561.55
2020-01-03T20:30:00Z,32.29,1585.8
2020-01-03T21:00:00Z,36.38,1443.0
2020-01-03T21:30:00Z,33.45,1300.05
2020-01-03T22:00:00Z,29.529999999999998,1559.9
2020-01-03T22:30:00Z,27.349999999999998,1421.4
2020-01-03T23:00:00Z,30.069999999999997,751.35
2020-01-03T23:30:00Z,21.09,535.4
2020-01-04T00:00:00Z,20.86,601.9
2020-01-04T00:30:00Z,22.11,664.4
2020-01-04T01:00:00Z,24.41,584.2
2020-01-04T01:30:00Z,22.3,480.3
2020-01-04T02:00:00Z,21.86,570.7
2020-01-04T02:30:00Z,21.7,614.4
2020-01-04T03:00:00Z,21.09,678.5
2020-01-04T03:30:00Z,20.58,675.85
2020-01-04T04:00:00Z,21.34,655.35
2020-01-04T04:30:00Z,21.35,551.0
2020-01-04T05:00:00Z,19.64,539.95
2020-01-04T05:30:00Z,21.61,596.35
2020-01-04T06:00:00Z,18.37,567.15
2020-01-04T06:30:00Z,18.9,615.35
