startTime,combined_price,total_volume
2017-01-01T00:00:00Z,44.9,505.0
2017-01-01T00:30:00Z,47.13,559.15
2017-01-01T01:00:00Z,45.62,649.35
2017-01-01T01:30:00Z,44.05,712.65
2017-01-01T02:00:00Z,44.83,599.15
2017-01-01T02:30:00Z,45.51,499.3
2017-01-01T03:00:00Z,44.85,474.5
2017-01-01T03:30:00Z,42.8,487.0
2017-01-01T04:00:00Z,42.33,348.85
2017-01-01T04:30:00Z,40.87,262.3
2017-01-01T05:00:00Z,41.53,341.5
2017-01-01T05:30:00Z,41.89,350.75
2017-01-01T06:00:00Z,42.64,447.2
2017-01-01T06:30:00Z,42.61,501.0
2017-01-01T07:00:00Z,40.78,1157.5
2017-01-01T07:30:00Z,39.43,1006.5
2017-01-01T08:00:00Z,38.29,1073.0
2017-01-01T08:30:00Z,38.99,1069.0
2017-01-01T09:00:00Z,42.46,835.0
2017-01-01T09:30:00Z,42.53,753.75
2017-01-01T10:00:00Z,41.86,653.45
2017-01-01T10:30:00Z,41.74000000000001,801.9
2017-01-01T11:00:00Z,40.77,448.45
2017-01-01T11:30:00Z,40.33,529.35
2017-01-01T12:00:00Z,42.65,479.85
2017-01-01T12:30:00Z,42.71000000000001,474.35
2017-01-01T13:00:00Z,44.06,505.7
2017-01-01T13:30:00Z,45.0,529.0
2017-01-01T14:00:00Z,43.24,489.55
2017-01-01T14:30:00Z,41.49,510.9
2017-01-01T15:00:00Z,43.82,775.75
2017-01-01T15:30:00Z,42.5,624.25
2017-01-01T16:00:00Z,43.73,488.3
2017-01-01T16:30:00Z,53.34,362.3
2017-01-01T17:00:00Z,67.98,434.65
2017-01-01T17:30:00Z,59.17,414.4
2017-01-01T18:00:00Z,50.79,547.2
2017-01-01T18:30:00Z,44.67,834.75
2017-01-01T19:00:00Z,48.519999999999996,863.85
2017-01-01T19:30:00Z,47.52,974.75
2017-01-01T20:00:00Z,47.08,1015.25
2017-01-01T20:30:00Z,48.14999999999999,879.85
2017-01-01T21:00:00Z,46.03,884.5
2017-01-01T21:30:00Z,43.87,1194.45
2017-01-01T22:00:00Z,45.51,989.95
2017-01-01T22:30:00Z,44.95,969.35
2017-01-01T23:00:00Z,42.91,506.95
2017-01-01T23:30:00Z,41.05,771.25
2017-01-02T00:00:00Z,42.59,529.7
2017-01-02T00:30:00Z,44.45,414.8
2017-01-02T01:00:00Z,43.28,546.0
2017-01-02T01:30:00Z,42.84,341.3
2017-01-02T02:00:00Z,42.91,402.3
2017-01-02T02:30:00Z,43.14,463.7
2017-01-02T03:00:00Z,43.37,307.65
2017-01-02T03:30:00Z,41.19,436.1
2017-01-02T04:00:00Z,41.92,458.55
2017-01-02T04:30:00Z,41.3,445.85
2017-01-02T05:00:00Z,43.84,547.5
2017-01-02T05:30:00Z,44.290000000000006,448.15
2017-01-02T06:00:00Z,45.11,509.9
2017-01-02T06:30:00Z,41.0,972.25
2017-01-02T07:00:00Z,42.97,545.0
2017-01-02T07:30:00Z,43.27,894.0
2017-01-02T08:00:00Z,42.08,445.0
2017-01-02T08:30:00Z,41.51,554.2
2017-01-02T09:00:00Z,45.5,526.7
2017-01-02T09:30:00Z,45.52,558.55
2017-01-02T10:00:00Z,44.22,572.3
2017-01-02T10:30:00Z,45.11,569.5
2017-01-02T11:00:00Z,46.03,550.8
2017-01-02T11:30:00Z,46.7,645.95
2017-01-02T12:00:00Z,47.52,563.5
2017-01-02T12:30:00Z,46.73,603.0
2017-01-02T13:00:00Z,45.98,640.85
2017-01-02T13:30:00Z,45.6,637.9
2017-01-02T14:00:00Z,46.04,645.5
2017-01-02T14:30:00Z,45.23,705.1
2017-01-02T15:00:00Z,45.76,496.85
2017-01-02T15:30:00Z,44.88,592.7
2017-01-02T16:00:00Z,43.64,780.8
2017-01-02T16:30:00Z,74.2,627.9
2017-01-02T17:00:00Z,75.62,427.15
2017-01-02T17:30:00Z,73.0,524.75
2017-01-02T18:00:00Z,68.44,565.65
2017-01-02T18:30:00Z,65.55,668.6
2017-01-02T19:00:00Z,72.51,831.7
2017-01-02T19:30:00Z,56.32,343.25
2017-01-02T20:00:00Z,51.28,431.9
2017-01-02T20:30:00Z,50.78,446.75
2017-01-02T21:00:00Z,48.71999999999999,718.95
2017-01-02T21:30:00Z,45.37,635.15
2017-01-02T22:00:00Z,46.71,625.45
2017-01-02T22:30:00Z,44.67,785.75
2017-01-02T23:00:00Z,44.58,594.3
2017-01-02T23:30:00Z,43.74,563.05
2017-01-03T00:00:00Z,43.33,482.4
2017-01-03T00:30:00Z,44.44,624.75
2017-01-03T01:00:00Z,43.53,570.95
2017-01-03T01:30:00Z,42.05,496.95
2017-01-03T02:00:00Z,40.77,522.2
2017-01-03T02:30:00Z,40.83,466.05
2017-01-03T03:00:00Z,39.5,569.45
2017-01-03T03:30:00Z,39.21,542.55
2017-01-03T04:00:00Z,38.88,618.25
2017-01-03T04:30:00Z,38.66,557.5
2017-01-03T05:00:00Z,40.08,675.75
2017-01-03T05:30:00Z,40.58,567.5
2017-01-03T06:00:00Z,45.42,749.5
2017-01-03T06:30:00Z,45.59,831.95
2017-01-03T07:00:00Z,46.9,1208.5
2017-01-03T07:30:00Z,47.57,1089.05
2017-01-03T08:00:00Z,47.95,895.25
2017-01-03T08:30:00Z,46.84,706.0
2017-01-03T09:00:00Z,49.160000000000004,727.05
2017-01-03T09:30:00Z,52.39,810.0
2017-01-03T10:00:00Z,54.48,1018.85
2017-01-03T10:30:00Z,53.83,1079.85
2017-01-03T11:00:00Z,50.47,1202.25
2017-01-03T11:30:00Z,49.57,1327.15
2017-01-03T12:00:00Z,49.17,1313.45
2017-01-03T12:30:00Z,47.85,1525.75
2017-01-03T13:00:00Z,46.76,1703.7
2017-01-03T13:30:00Z,46.41,1775.8
